V1,V2
1,劳务分包施工海淀小月河东侧京昌路楔形绿地棚户区改造回迁安置房幼儿园项目标段施工现场问题工程分包定州市蓝宇建筑工程施工现场劳务作业人员名未配备专职安全员符合建筑施工企业安全生产管理机构设置专职安全生产管理人员配备办法第十四条第二款配备安全生产管理人员
1,鸿盛房地产经纪没有委托人书面同意情况下贝壳租房网站擅自对外一条合租五所家属院居室出租房源信息
0,燃气设施保护范围内放置易燃易爆物品种植深根植物
1,住房城乡建设伟鹏基业房地产经纪安居客网站房源信息核查伟鹏基业房地产经纪委托人书面同意安居客网站擅自对外内容环湖晓镇西区毛坯房做库房价格合适空间大随时看房元月室厅平方米所属小区环湖小镇出租房源信息
0,军警换证
1,轨道交通新机场线磁各庄站工程站厅层公共区施工开关箱电源线地面明敷设采取可靠保护措施违反建设工程施工现场安全防护场容卫生消防保卫标准第条严格建筑业安全作业规程标准施工事故隐患
0,驾驶人审验
0,招标人按规定期限确定中标人中标通知书发出后改变中标无正当理由中标人签订合同签订合同时向中标人提出附加条件更改合同实质性内容
0,危险废物转移审批
1,内乡宇达建设劳务新机场东航基地项目阶段工程标段核心工作区主体结构工程区工程违反规定两名零散民工谷少伟阿国达姑
1,施工号线三期标瀛海站装饰装修工程站台层端门外通向轨行区出入楼梯安装正式栏杆前未设置警示标识施工单位施工现场危险部位设置明显安全警示标志
1,密云区密云新城街区住宅楼住宅楼配电室回迁车库回迁车库配套服务设施回迁车库回迁车库地库非人防出入口地库人防出入口地下机动车库工程施工过程基坑支护分包中地君豪建筑工程现场基坑南侧周边设置警示标志符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位施工现场危险部位设置明显安全警示标志
1,承包施工永定路住宅改造街坊住宅楼及区地下车库施工现场安全隐患工程施工现场靠近配电柜金属围栏做保护接零符合施工现场临时用电安全技术规范第条工程施工现场钢筋加工区分配电箱设置分路标记符合施工现场临时用电安全技术规范第条承包施工单位航天建设工程严格建筑业安全作业规程施工事故隐患
0,特种设备过户变更登记特种设备重新安装登记
1,密云区密云新城街区住宅楼住宅楼配电室回迁车库回迁车库配套服务设施回迁车库回迁车库地库非人防出入口地库人防出入口地下机动车库工程施工过程土方开挖专业分包地质基础工程正在挖土作业专职安全员监督施工单位分部分工程施工无专职安全生产管理人员现场监督
0,砍伐迁移城市树木开挖占用城市绿化绿地用地审批
0,不能提供检验报告检验报告复印件销售产品
1,住房城乡建设施工延庆新城世园会一期上市用地范围地块内接待服务中心接待服务中心接待服务中心地下室基坑支护工程专项执法检查经本机关立案调查查明违法事实工程基坑深度支护形式桩锚安全等级二级建筑基坑工程监测技术规范第条基坑工程仪器监测项目应表选择表中二级基坑应测项目包括周边地表竖向位移地下水位现场基坑监测过程中未周边地表竖向位移地下水位项目监测违反建筑基坑工程监测技术规范第条施工单位严格建筑业安全作业标准施工事故隐患
1,花乡研发用房研发用房中关村科技园区丰台园产业基地东区三期地块项目工程施工过程水泥罐防护棚内电缆线路沿地面眀敷采取有效保护措施符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
1,家乐福泰房地产经纪没有委托人书面同意情况下赶集网站擅自对外一条蛋壳整租空房二居看着舒心住放心直签出租房源信息
1,出具模式口大街修缮改造环境整治工程项目腾退费用咨询评估房地产估价报告华天通估字号没有名专职注册房地产估价师签字
1,礼贤镇新机场工作区工程房建项目施工三标段新机场安防中心一期工程工程现场检查和河北建设集团股份代理人张永发询问调取资料查明工程礼贤镇建设新机场建设指挥部监理华城建设监理施工单位河北建设集团股份施工单位河北建设集团股份施工问题施工现场临时用电一级配电箱引出电缆线路沿地面明敷设采取可靠保护措施符合建设工程施工现场安全防护场容卫生消防保卫标准第条电缆线路宜埋地敷设当沿建筑物构筑物敷设时应采取绝缘隔离措施地面明敷设必须采取可靠保护措施消防泵专用配电线路引施工现场分断路器下端符合建设工程施工现场安全防护场容卫生消防保卫标准第条消防泵专用配电线路应引施工现场断路器上端的施工现场临时用电一级配电柜接零保护系统中排排相连接符合施工现场临时用电安全技术规范第条重复接地线必须线相连接严禁线相连接施工现场临时用电一级配电柜内部分分路做分路标记符合施工现场临时用电安全技术规范第条配电箱开关箱应有名称用途分路标记系统接线图认定河北建设集团股份严格建筑业安全作业标准施工事故隐患违法事实清楚证据确实充分违法事实予以认可
0,税务机关税收征管法第五十四条第五项车站码头机场邮政企业分支机构检查纳税人情况拒绝
1,认定新中原建筑装饰工程违反建设工程施工现场管理办法第十三条第一款违法事实清楚证据确实充分
0,经营含有法律法规禁止内容音像制品
1,永定门外站站厅层临时用电二级配电箱箱内线采用线鼻压接且连接牢固违反建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
1,隽舍信息科技长沟镇镇区改造一期地块项目公共服务设施楼长沟镇镇区改造一期地块目前正在施工尚未竣工验收提供分销服务过程项目开发建设创展房地产开发商品房预售许可证情况下于带看促成创展房地产开发购房人签订长沟镇镇区改造一期地块项目公共服务设施楼单元房屋选房确认书签订房屋转让合同进一步调查创展房地产开发至今尚未公共服务设施楼商品房预售许可证依据城市商品房预售管理办法第六条第二款商品房预售许可证不得商品房预售长沟镇镇区改造一期地块项目公共服务设施楼单元房屋商品房预售许可证前禁止交易房屋构成禁止交易房屋提供经纪服务
0,违反广告播放管理内容形式替换遮盖广告
0,擅自动用调换转移损毁查封扣押财物
1,长辛店张郭庄居住公共服务设施楼居住公共服务设施楼居住公共服务设施楼配电室门卫室门卫室地下汽车库幼儿园长辛店张郭庄地区原丰台长辛店生态城一期北区地块二类居住托幼商业金融用地配建限价商品住房项目屋面防水分包工程施工过程顶层施工人员佩戴安全帽符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
0,棉花加工企业违反资格证书
1,菜户营西街菜户营西路交叉口北侧丽泽金融商务区北区菜户营地块三定三限三结合定向安置房工程工程施工过程主体结构土建劳务分包施工单位建三劳务进场施工人员人施工现场配备专职安全生产管理人员符合建筑施工企业安全生产管理机构设置专职安全生产管理人员配备办法第十四条第二项劳务分包施工单位安徽省顺达建筑劳务配备专职安全生产管理人员
1,施工亦庄开发区地块生产厂房项华卓精科半导体装备关键零部件研发制造项目施工现场问题工程正在首层结构施工基坑尚未回填基坑最大开挖深度米基坑侧壁安全等级一级局部三级基坑支护施工单位仅深基坑工程坡顶水平位移坡顶竖向位移实施监测深基坑工程支护桩水平位移支护桩竖向位移支护桩深层水平位移锚杆内力地表沉降地下水位实施监测深基坑工程安全巡视符合工程基坑支护施工图设计设计说明三第九条第项符合建筑基坑工程监测技术规范第条建勘测设计研究院严格建筑业安全作业标准施工事故隐患
1,双盈达建设施工北京协和医院西院区中楼骨髓移植病房改造工程进场利达牌钢塑复合管构配件进场检验记录规格型号进场数量米质量合格证明文件达到饮用水卫生许可标准证明文件监理工程师核查确认符合建筑给排水采暖工程施工质量验收规范第条施工施工技术标准施工
0,虐待家庭成员虐待人遗弃没有独立生活能力扶养人
1,王佐镇青龙湖地区王佐镇青龙湖地区地块类居住综合性商业金融服务业机构养老设施基础教育社会停车场用地项目住宅楼住宅楼住宅楼防水分包工程施工过程施工现场四区段集水坑处东侧防水作业基坑边沿设置明显安全警示标志施工单位施工现场危险部位设置明显安全警示标志
0,外国人非法居留
0,核准擅自从事监督检验定期检验型式试验无损检测检验检测活动
0,城市道路开挖临时占用审批
1,市政路桥股份号线工程土建施工合同段承包施工单位工程施工过程问题工程西坝河站太阳宫站区间工程区间竖井施工场地型号桥式起重机施工作业时该起重机抓斗起重量限制器显示器显示数据乱码起重机抓斗起重量限制器安全信息显示装置失效符合建筑机械安全技术规程第条强制性严格建筑业安全作业规程施工施工现场安全生产事故情节严重市政路桥股份对此予以承认认为现场管理疏忽管理人员责任心强所致市政路桥股份执法检查问题积极整改组织问题分析会相关责任人批评安全教育制定整改计划措施此次违法行为没有安全生产事故
1,东铁匠营横一条元熙华府项目号楼单元房间室内精装修工程施工过程施工现场如下安全隐患电缆地面明敷设没有采取可靠保护措施违反建设工程施工现场安全防护场容卫生消防保卫标准第条人员触电安全隐患建筑安全事故隐患采取措施予以消除
0,公共场所空气微小气候水质采光照明噪声顾客用品用具卫生检测顾客用品用具清洗消毒保洁重复使用一次性用品用具
1,东坝乡七棵树村座绿色产业用房基坑专业分包施工过程事故隐患支护腰梁吊装钢丝绳直径编织长度符合建筑施工塔式起重机安装拆卸安全技术规范第条施工单位严格建筑业安全作业标准施工事故隐患
1,劳务专业分包施工永定路东街新建病房楼中西医结合医院改扩建工程施工现场问题工程施工现场劳务分包广安都发建筑劳务施工现场共有作业人员名仅配备名专职安全生产管理人员少于名符合建筑施工企业安全生产管理机构设置专职安全生产管理人员配备办法第十四条第二款设置安全生产管理机构配备安全生产管理人员
1,住房城乡建设昌平区回龙观镇中关村国际生命医疗园门诊病房楼北京大学第六医院异地扩建工程消防工程施工单位施工图设计文件施工调查取证
1,出具上地东里四区号楼单元六套住宅房地产房屋重置成新价值估价项目房地产估价报告宝伦评报字第号没有名专职注册房地产估价师签字
0,监督抽查合格产品生产企业收到检验报告后立即停止生产销售合格产品
1,世诚嘉业房地产土地评估出具为京世诚评字第号估价报告估价报告显示法定代表人为变更前法定代表人且估价报告未附有效营业执照复印件法定代表人于刘强变更董月鲜领取新营业执照换领房地产估价机构备案证明法定代表人变更董月鲜京世诚评字第号估价报告出具估价报告显示法定代表人为刘强估价报告中所附营业执照资质证书复印件法定代表人仍刘强违反房地产估价规范
1,劳务分包怀柔区怀柔新城街区怀柔区刘各长村棚户区改造土地开发安置房项目Ⅰ标段住宅楼施工现场安全问题工程施工现场劳务分包江苏翔宇建筑劳务工程未为现场作业钢筋工配备紧口工作服保护足趾安全鞋符合建筑施工作业劳动防护用品配备标准第条未为从业人员提供符合国家标准行业标准劳动防护用品
1,住房城乡建设建筑工程局承包施工大郊亭广华新城居住区项目地块职工安置住宅工程简称地块工程现场检查和建筑工程局代理人刘恒船询问调取资料查明地块工程大郊亭建设中国石化集团燕山石油化工监理为京燕山玉龙石化工程承包施工单位建筑工程局
1,施工号线工程土建施工合同段西坝河站工程车站西侧导墙里程处沟槽临边米长范围连续设置临边防护栏杆沟槽宽度米深度米施工单位违反建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
1,经济技术开发区亦庄开发区地块赛升药业股份建设中航工程监理监理建十六建筑工程施工中试厂房等项医药生产基地项目心脑血管免疫调节产品产业化项目日常巡查及经批准立案调查博正建筑设备安装代理人高江波询问调取资料查明中试厂房自动喷水灭火系统管道喷头安装约消防工程施工单位博正建筑设备安装自动喷水灭火系统试压冲洗喷头安装符合自动喷水灭火系统施工验收规范第条喷头安装应系统试压冲洗合格后中试厂房等项医药生产基地项目心脑血管免疫调节产品产业化项目中试厂房自动喷水灭火系统管道安装试压冲洗分项工程合同价款为元博正建筑设备安装直接负责主管人员高江波无直接责任人员博正建筑设备安装施工技术标准施工违法事实清楚证据确实充分违法事实予以认可
1,顺义新城街区厂房环普研发厂房附属设施一期项目施工过程幕墙工程专业分包上海美特幕墙进入现场作业配备专职安全生产管理人员施工单位配备专职安全生产管理人员
1,施工北京协和医院西院区中楼骨髓移植病房改造工程检查工程热镀锌板耐火电缆桥架进场做好验收记录违反建筑电气工程施工质量验收规范施工单位施工施工技术标准施工建设工程质量管理条例相关作出直接负责主管人员
1,施工桥园路技术研发中心石龙经济开发区产业孵化中心三期工程施工现场问题工程正在结构工程施工基坑尚未回填基坑支护京秦基础工程基坑深层水平位移监测仅顶部位移符合建筑基坑工程监测技术规范第条工程正在结构工程施工基坑尚未回填基坑支护京秦基础工程基坑安全巡视中未施工现场北侧西侧紧邻基坑周边堆载情况符合建筑基坑工程监测技术规范第条基坑支护京秦基础工程严格建筑业安全作业标准施工事故隐患
0,个人独资企业成立后无正当理由超过六个月开业开业后自行停业连续六个月以上
0,采购人采购代理机构应当采用公开招标方式擅自采用方式采购擅自提高采购标准具备政府采购业务代理资格机构办理采购事务不合理供应商实行差别待遇歧视待遇招标采购过程投标人协商谈判中标成交通知书发出后中标成交供应商签订采购合同拒绝部门依法实施监督检查
0,"注册商标冒充注册商标注册商标禁止
标志"
1,花乡高立庄村花乡高立庄对接保障房项目工程施工过程挖掘机司机施工现场作业入场前未接受安全生产教育培训符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
1,施工号线三期工程土建施工合同段大红门站公共区照明工程经查公共区照明配管管径出入口处接线盒处未设吊架照明配管公共区未设置防晃支架问题违反建筑电气工程施工质量验收规范第条第款施工单位施工施工技术标准施工
1,住房城乡建设交通运输部安华西里三区综合整治项目执法检查承接阳台加固工程安能通工程科技项目经理颜丽未注册证书执业印章注册建造师名义从事相关活动安能通工程科技涉嫌具备相应注册执业资格人员住房城乡建设立案开展调查取证安能通工程科技受委托人颜学芝询问调取资料查明安能通工程科技承揽交通运输部安华西里三区综合整治项目阳台加固工程承包单位蓝天建设签订专业分包合同安能通工程科技颜丽为该项目的项目经理全权负责项目施工安全质量进度施工管理颜丽未注册证书执业印章注册建造师名义从事相关活动安能通工程科技具备相应注册执业资格人员这项工程直接负责主管人员颜学芝无直接责任人员本案无从轻从重情节
1,兴远房地产土地评估兴涛园号楼单元室住宅房地产抵押价值评估业务中未由名专职注册房地产估价师项目评估报告上签字加盖房地产估价机构公章估价报告京房兴远综估字第号
1,顺义新城街区住宅楼限价商品房仁和镇地块配建限价商品住房项目工程施工过程中楼负一层易燃堆放场所配备灭火器符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
0,买卖国家禁止买卖文物禁止出境文物转让出租质押外国人尚构成犯罪
0,药品检验机构出具虚假疫苗检验报告
0,未经许可备案擅自运输易制毒化学品伪造变造失效许可证运输易制毒化学品
1,协和医院西院区中楼骨髓移植病房改造工程违反规定两名零散民工
1,立案调查查明没有委托人书面同意情况下同城房产网站上擅自对外一条名称长阳地铁万科中央城精装全齐看房随时出售房源信息
0,六个月内二次以上特大交通事故负有主要责任全部责任专业运输
0,医疗器械监督管理条例医疗器械注册管理办法开展临床试验
1,轨道交通机场线一期工程段违反规定零散民工庄志国金荣刚
0,伪造冒用地理标志产品名称专用标志
0,走私贩卖运输制造毒品非法持有毒品非法种植毒品原植物非法买卖运输携带持有灭活毒品原植物种子幼苗非法传授麻醉药品精神药品易制毒化学品制造方法强迫引诱教唆欺骗吸食注射毒品提供毒品
0,畜禽养殖场养殖小区依法应当环境影响评价
1,合硕房地产经纪西山天璟家园项目龙泉镇地块代理销售机构项目商品房预售许可证京房售证字号之前陆续代理销售西山天璟家园号楼单元房屋套商品房项目开发建设骏宇房地产开发分别购房人签订认筹认购合同收取定金依据商品房销售管理办法第六条第二款城市房地产开发经营管理条例第二十二条第四项西山天璟家园号楼单元房屋套商品房商品房预售许可证前符合销售商品房构成代理销售符合销售商品房
0,虚假证明骗领居民身份证出租出借转让居民身份证非法扣押居民身份证
0,国有馆藏文物赠与出租出售
0,医疗机构违反应急用血采血
0,转让伪造倒卖特殊用途化妆品批准文号进口化妆品卫生审查批件批准文号
0,外资企业境内设置会计账簿
1,光华路东里建外光华路东里楼座住宅楼地上部分公共区域及外装修工程幕墙分包工程施工过程首层主通道口存放幕墙玻璃放置专用存放架底部采取防滑移措施周围设置明显警告标志符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位施工现场危险部位设置明显安全警示标志
0,主要林木良种生产经营许可证审核
0,制造修理销售出厂检定检定合格出厂
0,具有疫苗经营资格经营疫苗
0,酒类经营者按规定办理备案登记办理变更手续
0,妥善保存各类旅游合同相关文件资料保存期不够两年泄露旅游者个人信息
1,施工号线工程土建施工合同段西坝河站太阳宫站区间区间竖井正在型号通用桥式起重机其行走小车左侧楼梯一侧红外限位器对应反光板缺失施工现场机械设备安全防护装置齐全施工单位违反建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
1,出具望京花园楼层门房地产抵押价值评估房地产估价报告评房评字第号没有由名专职注册房地产估价师签字
1,现场检查时该工程承包施工单位建筑一局项目经理郭宝成现场案件调查过程建筑一局积极配合行政执法工作主动采取措施改正违法行为及时整改
1,鑫源盛通建筑劳务新机场配套供油工程机场油库航空加油站非民航专业工程项目违反规定两名零散民工赵平水范胜堂
0,伪造生物制品批签发合格证
1,现场检查时该工程天窗工程分包匠筑盛达建筑工程法定代表人赵志良现场案件调查过程匠筑盛达建筑工程积极配合行政执法工作及时整改质量事故赵志良工程天窗工程分包匠筑盛达建筑工程直接负责主管人员
0,食品经营者伪造涂改倒卖出租出借转让食品经营许可证食品经营者按规定经营场所显著位置悬挂摆放食品经营许可证
1,十七号线六标违反规定两名零散民工
1,住房城乡建设施工阎村镇燕东路北生产车间新建标准厂房配套附属用房工程日常巡查双随机经本机关立案调查查明违法事实工程外墙保温采用厚石墨聚苯板建筑设计说明二图建第条厚石墨聚苯板容重进场后施工单位复试复试容重施工图设计文件不符工程屋面保温采用厚挤塑聚苯板建筑设计说明二图建第条厚挤塑聚苯板容重进场后施工单位复试复试容重施工图设计文件不符建筑设计说明二图建中外墙保温石墨聚苯板面层做法抹厚砂浆中间压入一层耐碱玻纤网格布抹厚砂浆现场南立面大门东侧石墨聚苯板外墙保温板材面层施工图设计文件抹㎜厚砂浆施工图设计文件不符施工单位施工图设计文件施工
1,出具虚假检测报告检测报告审核人直接责任人员违法事实清楚证据确实充分违法行为予以承认
0,转移隐匿销毁正当竞争财物
1,住房城乡建设施工良乡镇楼体育训练馆良乡镇地块类多功能二类居住体育基础教育商业用地项目工程专项执法检查经本机关立案调查查明违法事实幼儿园东南转角位置钢管扣件式落地脚手架部分立杆首层接长方式采用搭接符合建筑施工扣件式钢管脚手架安全技术规范第条幼儿园南侧钢管扣件式落地脚手架部分密目式安全立网架体固定符合建设工程施工现场安全防护场容卫生消防保卫标准第条塔吊控制开关箱漏电保护器额定漏电动作电流符合施工现场临时用电安全技术规范第条第款钢筋加工区一台调直机金属外壳保护零线连接符合施工现场临时用电安全技术规范第条施工现场以上问题脚手架坍塌高空坠物人员触电事故施工单位严格建筑业安全作业标准施工事故隐患施工单位正太违法事实予以承认
0,燃气经营者燃气用户购买指定产品接受提供服务
1,施工亦庄开发区地块北京经济技术开发区河西区地块共有产权住房项目住宅楼项及停车楼施工现场问题施工现场临时用电配电室基坑边沿设置安全警示标志符合建设工程安全生产管理条例第二十八条第一款施工单位京冶工程技术施工现场危险部位设置安全警示标志
1,开发建设翡翠长安家园项目永定镇地块住宅商业楼层单元买受人董琳签订合同商品房预售合同前未买受人明示商品房销售管理办法城市商品房预售管理办法
1,密云区檀营乡地块住宅楼自住型商品房密云区檀营乡地块二类居住基础教育用地项目工程施工过程劳务分包保定市源成建筑工程合同约定施工人员配备保护足趾安全鞋符合建筑施工作业劳动防护用品配备标准第条劳务分包施工单位未向作业人员提供安全防护用具安全防护服装
0,涂改出租出借方式转让网络文化经营许可证
0,对经停产后仍无改进确具备化妆品生产卫生条件转让伪造倒卖化妆品生产企业卫生许可证
0,具有相关许可证件证明文件购买剧毒化学品易制爆危险化学品购买剧毒化学品剧毒化学品农药除外易制爆危险化学品剧毒化学品易制爆危险化学品出借具有相关许可证件转让购买剧毒化学品易制爆危险化学品转让购买剧毒化学品剧毒化学品农药除外易制爆危险化学品
1,立案调查查明万越辉置业预售开发建设翡翠山晓家园项目石景山区五里坨建设组团二地块二类居住用地京房售证字号时未按规定销售场所明示所售房屋绿色建筑星级建筑节能信息履行相关信息告知义务
1,美安居科技长沟镇镇区改造一期地块项目公共服务设施楼长沟镇镇区改造一期地块目前正在施工未办理竣工验收手续提供分销服务过程项目开发建设创展房地产开发商品房预售许可证情况下于带看促成创展房地产开发购房人签订长沟镇镇区改造一期地块项目公共服务设施楼单元房屋选房确认书房屋转让合同进一步调查创展房地产开发至今尚未公共服务设施楼商品房预售许可证依据城市商品房预售管理办法第六条第二款商品房预售许可证不得商品房预售长沟镇镇区改造一期地块项目公共服务设施楼单元房屋商品房预售许可证前禁止交易房屋构成禁止交易房屋提供经纪服务
1,经本机关立案调查查明违法事实线西延工程土建施工合同段苹果园站施工苹果园站出入口防水工程临时用电开关箱直接控制两台用电设备符合施工现场临时用电安全技术规范第条每台用电设备必须专用开关箱严禁同一个开关箱直接控制台及台以上用电设备含插座强条安全事故隐患严格建筑业安全技术标准施工违法事实予以承认认为现场管理不严所致
0,对安管人员按规定办理证书变更
0,组团社旅游团队安排专职领队
1,住房城乡建设执法人员工程天窗工程分包匠筑盛达建筑工程法定代表人赵志良询问调查调取资料查明工程天窗工程分包匠筑盛达建筑工程进场工程涉及天窗工程一共有个住宅楼住宅楼均进入装修阶段住宅楼顶层坡屋面上天窗安装工程匠筑盛达建筑工程承揽范围进场樘威卢克斯品牌天窗樘用于工程住宅楼层南侧坡屋面玻璃采光顶窗户住房城乡建设现场检查时该工程住宅楼南侧坡屋面天窗已经基本安装完毕部位尚未安装现场检查进场天窗构配件进场检验记录资料显示安装天窗工程监理专业工程师签字确认现场检查和询问调查中该法定代表人赵志良均承认进场威卢克斯天窗工程监理华城建设监理审查工程监理华城建设监理提供证明载明匠筑盛达建筑工程进场威卢克斯品牌天窗共计樘樘樘樘樘住房城乡建设现场检查时该报送批次天窗构配件进场检验记录资料工程监理专业工程师签字确认天窗工程监理审查匠筑盛达建筑工程天窗工程住宅楼南侧坡屋面上安装樘
0,公证机构公证员诋毁公证机构公证员支付回扣佣金正当手段争揽公证业务违反规定收费标准收取公证费二个以上公证机构执业从事报酬职业本人近亲属办理公证办理本人近亲属利害关系公证
1,东城区和平里东街幢厂房新建工程占地约平方米建筑规模约平方米佳弘颐方投资建设设备安装工程施工佳弘颐方投资东城区和平里东街幢厂房装饰装修施工许可证施装字号住房城乡建设撤销设备安装工程施工施工中将原厂房拆除重新建设设备安装工程佳弘颐方投资建筑工程施工许可证情况下违法开工建设东城区和平里东街幢厂房新建工程东城区住房城市建设两次下发责令改正通知书拒改正继续实施违法行为设备安装工程工程直接负责主管人员
0,盗窃诈骗哄抢抢夺敲诈勒索故意损毁公私财物
1,施工轨道交通平西府车辆段大修厂工程项目部临建工程项目部临建施工临建施工作业人员二楼向下抛掷剩余物料问题符合建设工程施工现场安全防护场容卫生消防保卫标准第条严格建筑业安全作业标准施工事故隐患
0,申请开办保安培训行政许可
1,生产任务单混凝土中砂计量第一盘偏差中砂第六盘计量偏差整车计量偏差计量偏差±违反预拌混凝土质量管理规程第条该车混凝土方量立方米预拌混凝土买卖合同混凝土合同单价立方米元该批次混凝土合同价款为元直接负责主管人员刘印才直接责任人员郭志恒崔士杰陈俊涛杨根区没有直接负责人员施工技术标准施工
1,开发建设翡翠长安家园项目永定镇地块住宅商业楼层单元买受人周崇民签订合同商品房预售合同前未买受人明示商品房销售管理办法城市商品房预售管理办法
1,轨道交通新机场线一期工程土建施工标永磁高架区间轴高架区间施工过程中轴两个氧气乙炔瓶及时入库建设工程施工现场安全防护场容卫生消防保卫标准第条不符严格建筑业安全作业规程标准施工事故隐患
1,王佐镇青龙湖地区中央民族大学新校区教学科研楼建设项目工程施工过程劳务分包林州市宏诚建设劳务合同约定钢筋工配备保护足趾安全鞋符合建筑施工作业劳动防护用品配备标准第条劳务分包施工单位未向作业人员提供安全防护用具安全防护服装
0,集体商标证明商标注册人未按规定管理注册商标
1,瑞禾房地产经纪房天下网站对外内容右安西里居室朝南家具家电齐全随时入住租金元月户型为室厅卫面积平方米房屋租赁信息无法提供委托人签订房屋出租经纪服务合同相关资料瑞禾房地产经纪委托人书面同意擅自对外房源信息
1,佳弘颐方投资开发建设东城区和平里东街幢厂房装修改造工程施装字号建筑工程施工许可证施工许可证住房城乡建设撤销申请装饰装修工程施工许可施工许可证后拆除重建新建申请施工许可证承诺装饰装修工程涉及外立面改变建筑面积改变性质项目不需办理规划许可手续但经住房城乡建设认定工程已经大面积改变房屋主体结构改变房屋面积外立面必须办理规划许可手续欺骗手段施工许可证东城区住房城市建设两次下发责令改正通知书拒改正继续实施违法行为
1,南顶路号院新建工程永外南顶路山西建设投资施工汇丰源投资建设经查建设南顶路号院新建工程建筑工程施工许可证情况下于违章施工工程现场检查新建主体结构施工完毕正在内部楼体安装施工进一步调查南顶路号院新建工程结构形式采用钢框架结构基础采用灌注桩桩承台基础南侧二层局部四层北侧四层局部五层建筑面积平方米工程合同价款为元
1,出具安苑路号段综合用房房地产市场价值估价项目房地产估价报告宝伦评报字第号没有名专职注册房地产估价师签字
1,兴远房地产土地评估黄村镇明春苑某某房屋重置成新价值评估业务中未由名专职注册房地产估价师项目评估报告上签字加盖房地产估价机构公章估价报告兴远税估字第号
0,起重机械制造许可场所内制造起重机械
0,旅行社不向接受旅行社支付接待服务费用接受旅行社支付费用低于接待服务成本接受旅行社接待支付足额支付接待服务费用旅游团队
0,审计拒绝拖延提供审计事项资料提供资料真实完整拒绝阻碍检查
0,医疗器械经营企业派出销售人员销售医疗器械提供授权书第三类医疗器械经营企业每年年底前向食品药品监督管理部门提交年度自查报告
1,永乐店镇住宅楼配套公建住宅楼配套公建住宅楼配套商业地下车库永乐花园商品房建设项目基坑支护专业分包施工过程事故隐患基坑开挖基坑开挖之日起地下水位实施监测符合建筑基坑工程监测技术规范第条基坑工程施工期内后日常巡视符合建筑基坑工程监测技术规范第条施工单位严格建筑业安全作业标准施工事故隐患
1,认定姚永乐设备安装违反建筑起重机械安全监督管理第二十八条第三项违法事实清楚证据确实充分违法事实予以认可
0,违反规定出租房屋
0,医疗器械经营企业拒绝配合医疗器械缺陷调查拒绝协助医疗器械生产企业召回医疗器械
1,唐淑红中安盛世土地房地产评估注册房地产估价师注册有效期内履行注册房地产估价师义务只注册有效期内全国选修全国必修学时地方选修学时共学时继续教育学时未注册有效期内继续教育学必修课选修课学时调查过程中未违法所得
1,中电玮烨电力设备工程住房城乡建设提出输变电工程专业承包叁级资质申请提交谷霞姜冬子梁阔秦小燕王旭红侯心辉贾晓刚康路康庆梅霍韶新李婷婷马莹钱园园王丽王陪陪王阳崔杨孙丽丽牛育新杨晓宝名技术工人职业资格证书资质申请受理通知书审批输变电工程专业承包叁级资质住房城乡建设委员查出此份资质证书无效提交虚假职业资格证书正当手段申请建筑业企业资质
1,住房城乡建设昌平区回龙观镇中关村国际生命医疗园门诊病房楼北京大学第六医院异地扩建工程消防工程专项执法检查经本机关立案调查查明违法事实屋顶层电气竖井箱消防电源主线设计图纸导线穿钢管施工沿线槽敷设竖井内为强电线槽敷设符合北京大学第六医院异地扩建科研楼火灾报警系统图图施工图设计文件施工消防工程专业分包无进一步陈述申辩意见违法事实予以承认工程消防工程科研楼火灾自动报警消防控制系统分项合同价款为元
1,住房城乡建设立案调查年月日时分时分现场检查日常检查和中安消防安全工程代理人项目经理吴斌项目技术负责人解卫东项目质检员曹世民询问调取资料查明西城区大红罗厂街中安消防安全工程分包施工保健楼北京大学第一医院保健中心工程消防工程分包施工问题执法检查保健楼五层安装消防喷头施工单位系统试压冲洗试验符合自动喷水灭火系统施工验收规范第条质量事故保健楼北京大学第一医院保健中心工程五层喷淋系统合同价款为元该工程直接负责主管人员项目经理吴斌直接责任人员项目技术负责人解卫东项目质检员曹世民
1,黄村镇四街五街六街村项目地块二类居住邮政设施综合性商业金融服务业基础教育用地项目确定中标人前投标人施工监理投标价格投标方案实质性内容进行谈判
0,药品经营企业按规定销售药品调配处方
0,国有文物收藏法定代表人离任时未馆藏文物档案移交馆藏文物移交馆藏文物馆藏文物档案不符
