V1,V2
1,"依据《混凝土结构工程施工质量验收规范》GB 50204-2015第7.4.1条 “混凝土强度等级必须符合设计要求。用于检验混凝土强度的试件应在浇筑地点随机抽取”的规定，你单位在上述16组混凝土试件抗压强度试验中，使用你单位自己制作的混凝土试件和其他不符合《混凝土结构工程施工质量验收规范》GB 50204-2015第7.4.1条规定的混凝土试件进行试压得到的检测数据不具有真实性，均属于伪造的检测数据，你单位出具的上述16组混凝土试件抗压强度试验的检测报告中均使用了你单位伪造的检测数据，属于虚假检测报告。
"
1,"你单位的上述行为减少了内隔墙的构造措施，削弱了内隔墙的抗震性能，可能造成后续使用过程中的安全隐患。事后，你单位对该部位墙体进行了剔凿，重新植筋，增设构造柱，并对检查记录中未记载的另一处相同问题一并整改， 2018年6月12日整改完成，2018年6月14日，经监理单位复查该部位整改合格，2018年6月15日提交了整改报告。此次违法行为未造成质量事故。北京城建集团有限责任公司在本案中直接负责的主管人员是邹俊，无其他直接责任人员。
"
0,对申请人以欺骗、贿赂等不正当手段取得《医疗器械生产企业许可证》的处罚
0,对《医疗器械生产许可证》有效期届满后继续生产医疗器械的处罚
0,对生产、销售定量包装商品未按规定标注包装商品净含量逾期不改的处罚
1,"你公司于2012年3月21日成立，注册地址为北京市昌平区龙锦三街36-2至36-28号1层36-20-3。2018年1月28日你公司与承租人王某签订了房屋出租委托合同，合同约定承租人王某委托你公司对外出租该房屋，委托出租期限24个月，房屋租金为人民币3000元/月。你公司从事房屋租赁经纪业务，至今未将机构和从业人员的基本情况等信息报送所在区、县建设(房屋)行政部门。
"
1,"通过2018年12月3日对生产厂房（生产车间建设项目）进行现场检查和2018年12月25日对当事人中国大连国际经济技术合作集团有限公司的委托代理人郭长泰和专职安全生产管理人员吴岳的询问，以及调取有关资料，查明该工程位于大兴区广茂大街，建设单位为北京天地兴业科技有限责任公司，监理单位为北京中建协工程咨询有限公司，施工单位为中国大连国际经济技术合作集团有限公司。施工单位中国大连国际经济技术合作集团有限公司在施工中存在以下问题：1、裙楼西侧的落地脚手架卸料平台采用落地式钢管脚手架搭设，脚手架外排立杆采用单立杆，不符合《生产厂房（生产车间建设项目）卸料平台（落地+悬挑）专项施工方案》第4.1条关于外排立杆采用双立杆的要求。2、裙楼西侧的落地脚手架卸料平台采用落地式钢管脚手架搭设，脚手架立杆横纵距均为1.0m，不符合《生产厂房（生产车间建设项目）卸料平台（落地+悬挑）专项施工方案》第4.1条关于脚手架立杆横纵距采用0.8m的要求。3、裙楼西侧的落地脚手架卸料平台采用落地式钢管脚手架搭设，脚手架水平杆步距为1.5m，不符合《生产厂房（生产车间建设项目）卸料平台（落地+悬挑）专项施工方案》第4.1条关于脚手架水平杆步距采用1.2m的要求。4、主楼悬挑式脚手架设置在地上3层至6层楼板，悬挑式脚手架南北两侧的连墙件仅拉结在主楼框架柱上，主楼地上3层至5层3轴至15轴的框架柱间距均为7.70米，即主楼悬挑式脚手架南立面及北立面3轴至15轴间的连墙件水平间距为7.70米，不符合《生产厂房（生产车间建设项目）悬挑脚手架施工方案》第3.2条第3项关于悬挑脚手架连墙件水平距离为4.50米的要求。依据《住房城乡建设部办公厅关于实施有关问题的通知》（建办质[2018]31号）的附件1第四条第（五）项，卸料平台工程属于危险性较大的分部分项工程。依据《住房城乡建设部办公厅关于实施有关问题的通知》（建办质[2018]31号）的附件1第四条第（三）项，悬挑式脚手架工程属于危险性较大的分部分项工程。认定中国大连国际经济技术合作集团有限公司未严格按照专项施工方案组织施工，不存在从轻从重情节，郭长泰是该工程施工单位中国大连国际经济技术合作集团有限公司直接负责的主管人员，其他直接责任人员是吴岳，违法事实清楚，证据确实、充分。当事人对违法事实予以认可。
"
1,"施工的位于亦庄开发区X90R1、X90S1地块的北京经济技术开发区河西区X90R1、X90S1地块共有产权住房项目（1#住宅楼等13项及停车楼），施工现场存在以下问题：该工程正在进行土方开挖施工阶段，基坑最大开挖深度为13.11米，基坑支护单位港湾（北京）路桥基础工程有限公司未对该基坑支护结构深层水平位移和管线及地面沉降实施监测，不符合该《工程基坑支护施工图纸-基坑支护设计说明（一）》第5.2条第1款的规定，不符合《建筑基坑工程监测技术规范》GB50497-2009第4.1.3条的要求。港湾(北京)路桥基础工程有限公司未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
1,"北京市住房和城乡建设委员会于2017年11月14日对位于北京市丰台区吴家村路原首钢二通厂区内的首钢二通厂南区棚改定向安置房项目1615-681、1615-632地块设计施工一体化进行了日常巡查，并于2017年11月14日对施工单位在施工中不按照施工图设计文件施工的行为进行立案调查。通过2017年11月14日的现场检查和2017年11月22日对当事人北京建谊建筑工程有限公司的委托代理人张怡河进行询问，以及调取有关资料，查明该工程由北京首钢二通建设投资有限公司建设、北京建谊建筑工程有限公司施工、北京诚信工程监理有限公司监理。该工程施工单位直接负责的主管人员是张怡河，没有其他直接责任人员。该工程施工单位存在以下问题：2#楼5/C轴基础底板钢板墙端部钢柱埋入式柱脚处东侧直径为28mm的下铁钢筋缺2根，不符合设计图纸《3-2#住宅——组合钢板剪力墙大样（三）》（J1002J8-6）中钢板墙端部钢柱埋入式柱脚节点图的要求。北京建谊建筑工程有限公司以上行为属于在施工中不按照施工图设计文件施工的行为，违法事实清楚，证据确实、充分，当事人对以上事实予以承认。上述违法行为直接涉及的分项工程合同价款为3-2#住宅-建筑工程（地下部分）分部分项工程和单价措施项目清单与计价表（表-08）第2项，金额为469030.24元。北京建谊建筑工程有限公司积极整改上述问题，未造成质量事故。
"
0,对未经卫生行政部门许可新建、改建、扩建校舍的处罚
1,"_2018_年_5_月_21 日 在位于密云区十里堡镇王各庄村的密云区十里堡镇王各庄棚户区改造项目棚改安置房3#-6#、10#-13#住宅楼、1#配楼、3#配楼及地下车库工程施工过程中，劳务分包单位高邮市兴邮建筑劳务有限公司未按照合同约定为钢筋工配备保护足趾的安全鞋，不符合《建筑施工作业劳动防护用品配备及使用标准》（JGJ184-2009）第3.0.13条的要求，劳务分包施工单位未向作业人员提供安全防护用具和安全防护服装
"
1,"北京市住房和城乡建设委员会于2018年11月5日对北京新机场工作区工程（市政交通）-道桥及管网工程GZQ-DQJGW-SG-007标段基坑支护工程资料核查时发现,北京筑基兴业建设工程有限公司涉嫌存在使用不具备相应注册执业资格人员的行为。北京市住房和城乡建设委员会于2018年11月6日立案并开展调查取证。   
"
0,对取得生产许可证的企业未按规定在产品、包装或者说明书上标注生产许可证标志和编号经责令限期改正逾期未改正行为的处罚
1,"案件调查过程中，北京岩土工程勘察院有限公司主动采取措施改正违法行为，进行施工现场整改，消除了安全隐患，积极配合行政机关执法工作，未造成安全事故。
"
0,对未经批准擅自设置人类精子库，采集、提供精子的非医疗机构的处罚
1,"施工的位于门头沟区龙泉镇的18#还建住宅楼等8项、22#还建商业楼(门头沟区龙泉镇MC00-0003-0026等地块B1商业用地、F1住宅混合公建用地及A33基础教育用地（原门头沟区城子大街国有资源整合改造升级地块）项目)，劳务分包施工单位北京博科建筑工程有限公司，已进场施工人员595人，施工现场仅设置1名专职安全生产管理人员，不符合《建筑施工企业安全生产管理机构设置及专职安全生产管理人员配备办法》第十四条第（二）项。劳务分包施工单位北京博科建筑工程有限公司未配备专职安全生产管理人员
"
1,"关于北京市海淀区上地四街8号楼3层B户房地产市场价值估价项目的《房地产估价报告》（宝伦评报字[2017]第07023号）中没有2名专职注册房地产估价师签字
"
0,对未获生产许可证从事棉花加工机械生产经营的处罚
0,对纳税人未按规定办理税务登记证件的验证、换证的处罚
1,"2018年6月25日 施工的石景山区石河村东路（北I区三号路-疗养院南侧路）道路工程、石景山区石河村东路（北I区三号路-疗养院南侧路）道路工程—雨水工程，该工程刚性雨水管道沟槽回填土土壤压实度试验每层仅做3点，违反了《排水管（渠）工程施工质量检验标准》（DB11/1071-2014）第4.2.1条表4.2.1-1的要求，施工单位存在未按照施工技术标准施工
"
0,对医师在执业活动中，未经患者或者其家属同意，对患者进行实验性临床医疗的处罚
1,"通过2018年6月5日的专项执法检查和2018年7月2日对当事人湖北凌志装饰工程有限公司的委托代理人岳精明的询问，以及调取有关资料，查明位于北京市丰台区丰台桥南王庄子的1#普通商品房住宅楼等3项(丰台桥南王庄子居住项目)中的2#普通商品房住宅楼外墙使用的岩棉板已用于工程实体中，材料试验报告（试验编号CL17-00104）显示导热系数为0.037 W/（m?K），不符合2015年8月27日《设计补充、更改图纸通知单》（编号08）第1条中岩棉板导热系数≤0.035W/（m?K）的要求。以上问题可能会造成外墙保温性能不满足设计要求，属于不按照施工图设计文件施工的行为，违反了《北京市建设工程质量条例》第十一条的规定。
"
1,"北京市住房和城乡建设委员会对位于北京市大兴区的北京新机场工作区工程（市政工程）-道桥及管网工程GZQ-DQJGW-SG-003标段（北京市界范围）的防水工程专业分包单位北京东方雨虹防水工程有限公司隐蔽工程未经监理单位验收进行下一工序施工的行为进行了调查取证。
"
1,"北京新机场信息中心及指挥中心工程位于北京市大兴区榆垡镇、礼贤镇和河北省廊坊市广阳区之间，由北京城建集团有限责任公司总承包施工，由北京华诚建设监理有限责任公司监理。北京城建集团有限责任公司于2018年6月25日将该项目外墙装饰工程分包给珠海兴业绿色建筑科技有限公司施工并签订了《建设工程施工专业分包合同》，珠海兴业绿色建筑科技有限公司授权你杨桂林担任该分包工程项目经理，并出具了《法定代表人授权委托书》。根据总包和监理项目部提供的情况说明，珠海兴业绿色建筑科技有限公司项目负责人杨桂林自分包工程2018年8月份进场施工以来带班生产时间不足施工时间的50%。你杨桂林在担任北京新机场信息中心及指挥中心工程外墙装饰工程项目经理期间，带班生产时间不足施工时间的80%，违反了《建筑施工企业负责人及项目负责人施工现场带班暂行办法》（建质〔2011〕111号）第十条、第十一条的规定，不履行注册建造师义务。在调查过程中，未发现你杨桂林有违法所得。
"
1,"2019_年_4_月_9_日 在位于丰台区张郭庄甲1号的1#住宅楼等6项（中国南车集团北京二七车辆厂丰台区张郭庄地区职工住宅项目（一期））施工过程中，消防分包施工单位中国中安消防安全工程有限公司未配备专职安全生产管理人员，上述施工单位未配备专职安全生产管理人员
"
1,"北京市住房和城乡建设委员会对位于北京市大兴区的新机场高速公路地下综合管廊（南四环～新机场）工程一期土建施工GLS02的总承包单位中铁十二局集团有限公司在施工过程中有未对商品混凝土进行检验的行为进行了调查取证。
"
1,"施工的植物馆（一期）项目工程，施工现场存在：施工单位未在施工现场出入口处设置明显的安全警示标识，不符合《危险性较大的分部分项工程安全管理规定》（建设部令第37号）第十四条的规定。施工单位未在施工现场危险部位设置明显的安全警示标志
"
0,对医务人员违规从事人体器官移植相关活动的处罚
0,对传销行为提供经营场所、培训场所、货源、保管、仓储等条件，以及提供互联网信息服务的处罚
0,对知道或者应当知道属于本法规定禁止销售的产品而为其提供运输、保管、仓储等便利条件的处罚
0,对个人设置的门诊部、诊所等医疗机构向患者提供的药品超出规定的范围和品种的处罚
1,"总承包施工的位于秋枫路15号的海淀区环保科技示范园3-3-230、3-3-260、3-3-277地块F1住宅混合公建用地3-3-230和3-3-277地块办公项目，该工程施工现场存在以下安全问题：该工程施工现场基坑开挖深度为8米，该工程的基坑支护工程属于危险性较大的分部分项工程，该工程基坑南侧边沿未设置安全警示标志；存在未在危大工程的危险区域设置安全警示标志
"
1,"2018年03月28日10点00分至2018年03月28日14点00分,北京市住房和城乡建设委员会执法人员在亮明执法身份后对位于丰台区金中都南路、骆驼湾西路，长城国富置业(北京)有限公司建设、北京银建建设工程管理有限公司监理、中铁建设集团有限公司施工总承包、深圳市奇信建设集团股份有限公司装饰装修工程专业分包的1#办公、商业楼（长城金融工程项目）（以下简称该工程）进行了执法检查，检查发现：该工程该工程32层6-8/F-G轴厨房吊顶已安装吊顶铝扣板约60%，吊顶龙骨安装隐蔽工程未经监理单位验收。深圳市奇信建设集团股份有限公司的上述行为涉嫌违反了《北京市建设工程质量条例》第四十四条第二款的规定。上述问题于2018年3月28日立案。
"
0,对生产、销售、使用放射性同位素和射线装置的单位部分终止或者全部终止生产、销售、使用活动，未按照规定办理许可证变更或者注销手续，逾期不改正的处罚
0,对药品生产、经营企业为他人以本企业的名义经营药品提供场所，或者资质证明文件，或者票据等便利条件的处罚
1,"2018年5月10日，北京市住房和城乡建设委员会对你单位施工的位于房山区长阳镇02街区02-2-02、06地块的02-2-02地块14#楼等8项（房山区长阳镇02街区02-2-02、06地块（房山轨道交通稻田站C地块）住宅混合公建及二类居住用地项目）基坑支护工程进行了日常巡查。经本机关立案调查，查明你单位存在以下违法事实：该工程基坑深度为8.5m，安全等级为二级，支护形式为桩锚，按照《建筑基坑工程监测技术规范》（GB50497-2009）第4.2.1条的规定：“基坑工程仪器监测项目应根据表4.2.1进行选择。”表4.2.1中二级基坑的应测项目中包括深层水平位移和周边地表竖向位移。实际现场自2018年1月1日起未对基坑的深层水平位移和周边地表竖向位移项目进行监测，违反了《建筑基坑工程监测技术规范》（GB50497-2009）第4.2.1条的规定。施工单位上述行为属于未严格按照建筑业安全作业标准进行施工造成事故隐患的行为，施工单位北京佑胜建筑物机械拆除有限公司对上述违法事实予以承认。
"
0,对与供应商或者采购代理机构恶意串通；在采购过程中接受贿赂或者获取其他不正当利益；在有关部门依法实施的监督检查中提供虚假情况；开标前泄露标底的处罚
0,对造成固体废物污染环境事故的处罚
1,"北京市住房和城乡建设委员会通过2018年10月18日对朝阳区百子湾保障房项目公租房地块（二标段）工程进行建筑起重机械安全专项执法检查和2018年10月23日对当事人北京六建集团有限责任公司的委托代理人李毅的询问，以及调取有关资料，查明朝阳区百子湾保障房项目公租房地块（二标段）工程位于北京市朝阳区百子湾地区，建设单位为北京市保障性住房建设投资中心，监理单位为北京英诺威建设工程管理有限公司，总承包施工单位为北京建工集团有限责任公司。朝阳区百子湾保障房项目公租房地块（二标段）工程为剪力墙结构，现场检查时正在进行主体结构施工。北京六建集团有限责任公司为登记编号为京HD-T18841塔式起重机的出租单位。2018年10月18日现场建筑起重机械安全专项执法检查时，该工程登记编号为京HD-T18841塔式起重机的建筑起重机械安全技术档案中无2018年9月份定期自行检查记录，该公司现场负责人李毅确认未按规定建立建筑起重机械安全技术档案，该行为与《北京市建筑起重机械安全监督管理规定》(京建施 [2008]368号)第五条第（五）项要求的每月至少对起重机械完好状况进行一次全面的检查，确保起重机械的状况完好，并填写“起重机械定期检查记录”不符，与《建筑起重机械安全监督管理规定》（中华人民共和国建设部令第166号）第九条第二款第（二）项规定的建筑起重机械安全技术档案应包括定期自行检查记录不符，属于未按照规定建立建筑起重机械安全技术档案。以上违法行为可能会造成施工升降机的安全状况不可控，造成人身伤害和财产损失。认定北京六建集团有限责任公司未按照规定建立起重机械安全技术档案的行为违反了《建筑起重机械安全监督管理规定》第二十八条第（三）项的规定，违法事实清楚，证据确实、充分，当事人对违法事实予以认可。
"
0,对核设施营运单位或核技术利用单位将废旧放射源送交无相应许可证的单位贮存、处置，或者将其他放射性固体废物送交无相应许可证的单位处置的，核技术利用单位将废旧放射源或者其他放射性固体废物送交无相应许可证的单位贮存、处置的，放射性固体废物贮存单位将废旧放射源或者其他放射性固体废物送交无相应许可证的单位处置的，或者擅自处置的处罚
1,"2017年2月24日在就你单位开发建设的翡翠长安家园项目门头沟区永定镇MC00-0020-0012地块11#住宅及商业楼19层2单元-1902与买受人周新洁签订合同编号为Y2011545的《北京市商品房预售合同》前，未按照规定向买受人明示《商品房销售管理办法》和《城市商品房预售管理办法》
"
1,"北京市住房和城乡建设委员会执法人员于2018年5月30日9时00分至10时00分对位于北京市丰台区的北京地铁16号线工程土建施工21合同段丽泽商务区站至丰益桥南站联络通道处注浆堵漏施工现场进行了检查，于2018年6月1日以河南省兴科防腐防水工程有限公司涉嫌未严格按照建筑业安全作业标准施工造成事故隐患为由进行立案调查，于2018年6月29日8时45分至8时55分对河南省兴科防腐防水工程有限公司法人授权委托人周华进行了询问，并调取相关证据材料，查明以下问题：河南省兴科防腐防水工程有限公司是北京地铁16号线工程土建施工21合同段防水堵漏施工专业分包施工单位；由其负责的丽泽商务区站至丰益桥南站联络通道处注浆堵漏施工现场使用的1台临时用电开关箱内设置了两个插座，与《施工现场临时用电安全技术规范》（JGJ46-2005）第8.1.3条“每台用电设备必须有各自专用的开关箱，严禁用同一个开关箱直接控制2台及2台以上用电设备（含插座）”的要求不符（强制性条文）；施工现场使用的1台开关箱至二级配电箱之间的电缆沿墙体和地面明敷设，未采取保护措施，与《施工现场临时用电安全技术规范》（JGJ46-2005）第7.2.3条“电缆线路应采用埋地或架空敷设，严禁沿地面明设，并应避免机械损伤和介质腐蚀。埋地电缆路径应设方位标志”的要求不符（强制性条文）。上述问题可能造成人员触电等事故，属于未严格按照建筑业安全作业标准施工造成事故隐患的行为，且情节严重。河南省兴科防腐防水工程有限公司认为是安全管理疏忽所致，且已经于2018年6月1日整改完毕。
"
1,"通过2018年4月12日对S-3＃商业及酒店等6项、3＃住宅楼（门头沟区门头沟新城MC08-014、MC08-015地块住宅混合公建、商业金融用地（配建经济适用住房、自住型商品住房）项目）工程进行现场检查和2018年4月27日对当事人北京中消伟业安全技术工程有限公司的委托代理人赵忠林的询问，以及调取有关资料，查明该工程位于门头沟区龙泉镇，建设单位为北京新都致远房地产开发有限公司，监理单位为北京建工京精大房工程建设监理公司，施工单位为北京城建六建设集团有限公司。消防分包单位北京中消伟业安全技术工程有限公司在施工中存在以下问题：1.消防单位加工区配电箱箱门外侧无编号及责任人，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.10.8条“配电箱箱门外侧应有编号和责任人”的要求。2. 消防单位加工区配电箱一回路出线PE线未通过PE线端子板连接，不符合《施工现场临时用电安全技术规范》JGJ46-2005第8.1.11条“PE线必须通过PE线端子板连接”强制性条款的要求。3.消防单位加工区临时用电电缆线路混乱沿构筑物敷设时未采取绝缘隔离措施，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.10.6条“电缆线路沿构筑物敷设时应采取绝缘隔离措施”的要求。认定北京中消伟业安全技术工程有限公司未严格按照建筑业安全作业标准进行施工，造成事故隐患，情节严重；违法事实清楚，证据确实、充分，当事人对违法事实予以认可。
"
1,"2018年6月28日在与买受人签订关于你单位开发建设的房屋坐落为通州区运河核心区II-05地块F3其它类多功能用地（万科滨水中心项目）05-2#商务型公寓8层803号房屋《北京市商品房预售合同》前，未按照规定向买受人明示《商品房销售管理办法》和《城市商品房预售管理办法》
"
1,"施工的北京地铁16号线工程土建施工21合同段围护桩破除工程存在：B出入口与车站主体结合处围护桩破除用的配电箱无系统图。该问题不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》（DB11/945-2012）中第2.10.10条的规定。属于未严格按照建筑业安全作业规程或者标准进行施工，造成事故隐患
"
1,"在位于通州区永乐店的72#住宅楼等7项（通州区永乐花园经济适用房一期项目）施工过程中，存在以下事故隐患：施工现场基坑西北侧集水坑距离基坑仅1米，不符合《建设工程施工现场安全防护场容卫生及消防保卫标准 》（DB11/945-2012）第2.2.6条的要求。上述施工单位未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
1,"案件调查过程中，你单位主动采取措施改正违法行为，进行施工现场整改，未造成安全事故。
"
0,对监督抽查不合格产品生产企业经复查其产品仍然不合格的处罚
0,对非法捕杀国家重点保护野生动物的处罚
0,对典当行采用暴力、威胁手段强迫他人典当，或者以其他不正当手段侵犯当户合法权益，构成违反治安管理行为的处罚
0,对印刷经营活动中发现违法犯罪行为未报告的、单位内部设立印刷厂（所）的处罚
1,"认定山东天幕集团总公司的上述行为违反了《北京市建设工程质量条例》第十一条的规定，违法事实清楚，证据确实、充分。已书面对当事人进行事先陈述、申辩权利告知，当事人对违法事实予以认可，当事人逾期未提出陈述、申辩的要求，无进一步陈述、申辩的意见。已书面对当事人进行听证权利告知，当事人不要求听证。
"
1,"2018年03月28日10点00分至2018年03月28日14点00分,北京市住房和城乡建设委员会执法人员在亮明执法身份后对位于丰台区金中都南路、骆驼湾西路，长城国富置业(北京)有限公司建设、北京银建建设工程管理有限公司监理、中铁建设集团有限公司施工总承包、深圳市奇信建设集团股份有限公司装饰装修工程专业分包的1#办公、商业楼（长城金融工程项目）（以下简称该工程）进行了执法检查，检查发现：该工程该工程32层6-8/F-G轴厨房吊顶已安装吊顶铝扣板约60%，吊顶龙骨安装隐蔽工程未经监理单位验收。深圳市奇信建设集团股份有限公司的上述行为涉嫌违反了《北京市建设工程质量条例》第四十四条第二款的规定。上述问题于2018年3月28日立案。
"
1,"中冶国宇（北京）建设工程有限公司已经违反了《注册建造师管理规定》第三十九条的规定，属于为申请人提供虚假注册材料的行为，中冶国宇（北京）建设工程有限公司及其受委托人李竹竹对以上事实予以承认，无陈述、申辩意见。本案无从重从轻情节。依据《北京市住房城乡建设系统行政处罚裁量基准》（京建法〔2015〕21号）第C16435B010条的规定，对中冶国宇（北京）建设工程有限公司的处罚属于“给予警告，责令限期改正”的裁量幅度。
"
1,"北京市住房和城乡建设委员会对位于北京市大兴区的新机场高速公路地下综合管廊（南四环～新机场）工程一期土建施工GLS02的总承包单位中铁十二局集团有限公司在施工过程中有未对商品混凝土进行检验的行为进行了调查取证。
"
1,"依据《混凝土结构工程施工质量验收规范》GB 50204-2015第7.4.1条 “混凝土强度等级必须符合设计要求。用于检验混凝土强度的试件应在浇筑地点随机抽取”的规定，你单位在上述16组混凝土试件抗压强度试验中，使用你单位自己制作的混凝土试件和其他不符合《混凝土结构工程施工质量验收规范》GB 50204-2015第7.4.1条规定的混凝土试件进行试压得到的检测数据不具有真实性，均属于伪造的检测数据，你单位出具的上述16组混凝土试件抗压强度试验的检测报告中均使用了你单位伪造的检测数据，属于虚假检测报告。
"
0,对粮油仓储单位未在规定时间向粮食行政管理部门备案或者备案内容弄虚作假的处罚
0,对产品标识不符合规定的处罚
0,对排污者以欺骗手段骗取批准减缴、免缴或者缓缴排污费的处罚
0,对典当行收当依法被查封、扣押或者已经被采取其他保全措施的财产；赃物和来源不明的物品；易燃、易爆、剧毒、放射性物品及其容器；管制刀具，枪支、弹药，军、警用标志、制式服装和器械；国家机关公文、印章及其管理的财物；国家机关核发的除物权证书以外的证照及有效身份证件；当户没有所有权或者未能依法取得处分权的财产；法律、法规及国家有关规定禁止流通的自然资源或者其他财物的处罚
0,对企业未经监制擅自生产信封或冒用其他企业监制证书号的处罚
1,"2018年10月16日生产的任务单编号为2018-07739的C35P6混凝土中砂2计量第一盘偏差21.6%，中砂2第六盘计量偏差19.5%，整车计量偏差3.2%，计量偏差大于±3%，违反了《预拌混凝土质量管理规程》(DB11/385-2011)第7.1.4条的规定，该车混凝土方量为18立方米，根据《北京市预拌混凝土买卖合同》, C35P6混凝土合同单价为每立方米370元，该批次混凝土的合同价款为6660元，直接负责的主管人员为刘印才，其他直接责任人员为郭志恒、崔士杰、陈俊涛和杨根区，没有其他直接负责人员，属于不按照施工技术标准施工
"
1,"2018年8月6日北京市住房和城乡建设委员会现场检查时，北京中兵岩土工程有限公司的项目负责人赵志伟在场。
"
1,"施工的位于门头沟区永定镇的1#住宅及商业楼等4项（门头沟区永定镇MC00-0020-0009、0012地块B4综合性商业金融服务业、F1住宅混合公建（配建“限价商品住房”）（门头沟S1线区域组团05地块西南侧用地）项目）3#限价商品房及商业楼、8#限价商品房及商业楼工程，施工现场存在以下问题：1、3#楼限价商品房及商业楼2层钢楼梯未安装正式防护栏杆前，未搭设防护栏杆，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.7.2条。2、3#楼限价商品房及商业楼地下一层临时用电电缆线路沿地明敷设，未采取保护措施，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.10.6条。施工单位江苏省华建建设股份有限公司未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
1,"施工的位于北京市大兴区榆垡镇的北京新机场生活保障基地首期人才公租房项目，施工现场存在以下问题：该工程039地块正在进行地下结构施工，基坑尚未回填，基坑最大开挖深度为8.72米，基坑支护分包施工单位北京智仁通和岩土科技有限公司对该深基坑的监测只持续到2018年3月29日，不符合《建筑基坑工程监测技术规范》GB50497-2009第7.0.2条。基坑支护分包施工单位北京智仁通和岩土科技有限公司未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
0,对伪造、冒用、隐匿能源效率标识以及利用能源效率标识做虚假宣传、误导消费者的处罚
1,"2018年11月5日北京市住房和城乡建设委员会现场检查时，北京宏福建工集团有限公司的项目经理杨金辉在场。
"
1,"总承包施工的位于怀柔区杨宋镇的北京电影学院怀柔新校区一期工程一标段，施工现场存在以下安全隐患：1、该工程B区主楼屋面施工升降机南侧的临边处未设置临边防护栏杆，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》（DB11/945-2012）第2.7.1条的规定；2、该工程B区主楼3层的移动式操作平台的操作层临边处未设置防护栏杆，不符合《建筑施工高出作业安全技术规范》（JGJ80-2016）第6.1.4条的规定；存在未严格按照建筑业安全作业规程或者标准进行施工，造成事故隐患
"
0,对拒绝或者妨碍学校卫生监督员依法实施卫生监督的处罚
1,"我委于2018年9月25日专项执法检查时，发现你公司北京光速信达房地产经纪有限公司于2018年5月1日与北京枫林梦谷商务服务有限公司签订了关于北京市朝阳区广渠路98号菁英梦谷项目租赁事宜的《居间服务协议》，并在百姓网网站（http://beijing.baixing.com/）上发布了一条“中国梦谷国际创意园开发商出租 6.2元/平米/天”的出租房源信息，从事房屋租赁经纪业务。你公司北京光速信达房地产经纪有限公司自2015年7月27日成立之日起30日内，未将你公司和从业人员的基本情况等信息报送所在区、县建设(房屋)行政部门。
"
1,"该工程监理单位为北京华达建业工程管理股份有限公司，施工总承包单位为北京市建华公路工程有限公司。该工程于2017年4月3日开工建设。针对上述违法事实，监理单位已履行相应管理责任，当事人对上述违法事实予以承认。
"
1,"在位于密云区溪翁庄镇溪翁庄村的密云县溪翁庄镇京密引水渠调节池东侧A-02、B-02、B-03、B-04地块项目（A1-01#（客房）等135项）基坑支护分包工程施工过程中，施工现场基坑东侧边沿未设置明显的安全警示标志，施工单位未在施工现场危险部位设置明显的安全警示标志
"
0,对胁迫、诱骗或者利用他人乞讨的处罚
0,对从事畜禽规模养殖未按照国家有关规定收集、贮存、处置畜禽粪便，造成环境污染的处罚
1,"2017年10月24日，北京市住房和城乡建设委员会在10-2号商业楼等2项（通州区运河核心区III-10地块F3其他类多功能用地项目）工程中进行执法检查中发现：建设单位北京富华乌兰房地产开发有限公司与施工总承包单位北京建工集团有限责任公司在施工总承包合同中约定幕墙工程包括在施工总承包单位的工程内容中。但是北京富华乌兰房地产开发有限公司又将上述项目的幕墙工程发包给了深圳市方大建科集团有限公司并签订了施工合同。
"
1,"北京地铁8号线三期06合同段中，违反规定使用两名零散民工
"
0,对使用不合格药包材的处罚
1,"在顺义区乡村高尔夫别墅38号楼住宅重置成新价值评估业务中，未按照规定由2名专职注册房地产估价师在该项目归档评估报告上签字并加盖房地产估价机构公章（估价报告编号为：北京恒浩房地产评估有限公司-2016年-046号）
"
1,"施工的北航站楼到港站台公共区装修工程，灯具已经安装，所用照明光源、照明灯具及其附属装置进场后，未对其技术性能参数进行现场见证取样复验。违反了《公共建筑节能工程施工质量验收规程》第12.2.2条的规定，属于施工单位在施工过程中有不按照施工技术标准施工
"
1,"上述事实有现场检查笔录、询问笔录、施工许可证复印件、专业分包合同复印件、营业执照复印件、建筑业企业资质证书复印件等证据为证。我机关已书面告知沈阳黎明门窗幕墙制造安装工程有限公司和郭明华享有陈述、申辩的权利，当事人在规定时间内无进一步陈述、申辩的意见。
"
0,对出卖、转让、出借《医疗机构执业许可证》的处罚
